date,account_id,account_name,datasource,platform,created_at,campaign,campaigngroup_name,creative_name,creativeinfo_name,campaigngroupinfo_status,advertiser_averageordervalue,advertiser_averagepageviewspervisitor,advertiser_completedviewrate,advertiser_completedviews,advertiser_conversionassists,advertiser_conversions,advertiser_costpervisit,advertiser_cpa,advertiser_impressionconversionrate,advertiser_impressions,advertiser_roas,advertiser_roi,advertiser_sitevisitors,advertiser_visits,campaigngroup_completedviewrate,campaigngroup_completedviews,campaigngroup_newsitevisitors,campaigngroup_roas,campaigngroup_roi,campaigngroup_spend,campaigngroup_userconversionrate,campaigngroup_usersreached,campaigngroup_visitconversionrate,campaigngroup_visits,creative_completedviewrate,creative_completedviews,creative_conversions,creative_cpa,creative_impressionconversionrate,creative_newsitevisitors,creative_roas,creative_roi,creative_spend,creative_userconversionrate,creative_usersreached,creative_visitconversionrate,creative_visits,dma_name,dma_averageordervalue,dma_completedviewrate,dma_completedviews,dma_conversions,dma_impressions,impressions,spend,totalcost,source
2025-11-06,,,,,,25 PR CTV Fall-001,25 PR CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9869,793,0,0,-1,26.4006,0.0048,629,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,804,26.4006,26.4006,mntn
2025-11-06,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9743,767,0,0,-1,24.9938,0.0141,638,0.4091,22,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,787,24.9938,24.9938,mntn
2025-11-06,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,3,0,0,0,0,mntn
2025-11-06,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9902,321,0,0,-1,9.6,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,324,9.6,9.6,mntn
2025-11-06,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,25,0,25,0,0,0,mntn
2025-09-06,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,6,0,6,0,0,0,mntn
2025-10-28,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9926,286,5,0,-1,7.7591,0.0152,197,0.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,288,7.7591,7.7591,mntn
2025-10-28,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988,270,0,0,-1,7.5153,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,273,7.5153,7.5153,mntn
2025-10-28,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9887,2860,21,3.925,0.0073,25,0,-1,82.4249,0.0097,2161,0.7778,27,,0,0,0,0,0,0,0,0,mntn
2025-10-28,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9898,1713,19,0,-1,50.3122,0.0119,1432,0.8095,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1731,50.3122,50.3122,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,2,0,2,0,0,0,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,31,0,31,0,0,0,mntn
2025-10-28,,,,,,,,,,,0,1.9079,0.9887,2860,0,21,3.0528,3.925,0.0073,2893,0,-1,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-28,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9596,106,0,0,-1,2.9719,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,110,2.9719,2.9719,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,2,0,2,0,0,0,mntn
2025-10-28,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9887,485,1,0,-1,13.8664,0.0028,357,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,491,13.8664,13.8664,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9885,2819,21,2852,0,0,0,mntn
2025-10-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,mntn
2025-06-28,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-26,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-11-23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-08-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-05-07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-06,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-08-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-09,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-18,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-07-09,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-22,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-15,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9888,6621,20,10.2684,0.003,50,0,-1,205.368,0.0045,4458,0.3922,51,,0,0,0,0,0,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,2.8761,0.9888,6621,0,20,4.0268,10.2684,0.003,6696,0,-1,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-15,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9874,575,1,0,-1,17.4011,0,212,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,582,17.4011,17.4011,mntn
2025-11-15,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9882,1722,15,0,-1,52.6078,0.0032,1579,0.3333,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1742,52.6078,52.6078,mntn
2025-11-15,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.989,393,3,0,-1,12.5755,0.0078,128,0.3333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,397,12.5755,12.5755,mntn
2025-11-15,,,,,,25 PR CTV Fall-001,25 PR CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9892,854,3,0,-1,26.9412,0.0015,664,0.3333,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,863,26.9412,26.9412,mntn
2025-11-15,,,,,,25 BL CTV Fall-001,25 BL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9957,719,5,0,-1,22.1264,0.0074,542,0.8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,722,22.1264,22.1264,mntn
2025-11-15,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9858,862,19,0,-1,26.9359,0.0085,708,0.3158,19,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,874,26.9359,26.9359,mntn
2025-11-15,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9855,360,0,0,-1,11.356,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,365,11.356,11.356,mntn
2025-11-15,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9906,544,2,0,-1,17.1224,0.007,284,0.6667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,549,17.1224,17.1224,mntn
2025-11-15,,,,,,25 UB Fall Campaign,25 UB Fall Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878,595,2,0,-1,18.3018,0.0035,286,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,602,18.3018,18.3018,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albuquerque-Santa Fe, NM",0,0.9861,75,0,76,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,6,0,6,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,4,0,4,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,1,49,0,49,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,17,2,17,0,0,0,mntn
2025-11-15,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9887,6470,18,6544,0,0,0,mntn
2025-08-24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-07,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-11,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-08-23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-10,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-05-30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-01-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0.9881,1896,3,1919,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,1.5798,0.9878,1933,0,3,7.2718,19.3913,0.0015,1957,0,-1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-10-25,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878,1933,6,0,-1,58.174,0.0019,1581,0.375,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1957,58.174,58.174,mntn
2025-10-25,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9878,1933,3,19.3913,0.0015,6,0,-1,58.174,0.0019,1581,0.375,8,,0,0,0,0,0,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,1,3,0,3,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,1,1,0,1,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,0.9688,31,0,32,0,0,0,mntn
2025-10-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denver, CO",0,1,2,0,2,0,0,0,mntn
2025-09-08,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-03,,,,,,25 UB Fall Campaign,25 UB Fall Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,0,0,-1,12.2499,0.0042,236,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,407,12.2499,12.2499,mntn
2025-11-03,,,,,,25 OR CTV Fall -001,25 OR CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,-1,9.2286,0.2265,234,5.8889,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,302,9.2286,9.2286,mntn
2025-11-03,,,,,,,,,,,0,1.6869,0,5674,0,83,2.9663,2.1086,0.0146,5674,0,-1,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix, AZ",0,0,24,0,24,0,0,0,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grand Junction-Montrose, CO",0,0,2,0,2,0,0,0,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Las Vegas, NV",0,0,24,0,24,0,0,0,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salt Lake City, UT",0,0,5459,83,5459,0,0,0,mntn
2025-11-03,,,,,,25 PR CTV Fall-001,25 PR CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0,-1,24.7773,0.0033,614,0.6667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,789,24.7773,24.7773,mntn
2025-11-03,,,,,,25 TO CTV Fall - 001,25 TO CTV Fall - 001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,0,-1,13.7183,0.0108,185,0.6667,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,450,13.7183,13.7183,mntn
2025-11-03,,,,,,25 BC CTV Fall -001,25 BC CTV Fall -001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,-1,13.0301,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,457,13.0301,13.0301,mntn
2025-11-03,,,,,,,,1920x1080,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674,83,2.1086,0.0146,0,0,-1,175.0127,0.0212,3916,1.4068,59,,0,0,0,0,0,0,0,0,mntn
2025-11-03,,,,,,25-26 SC Video Campaign,25-26 SC Video Campaign,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1528,0,0,-1,48.5348,0.0107,1308,0.5833,24,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1528,48.5348,48.5348,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albuquerque-Santa Fe, NM",0,0,165,0,165,0,0,0,mntn
2025-11-03,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,mntn
2025-11-03,,,,,,25 MO CTV Fall-001,25 MO CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332,0,0,-1,9.7198,0,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,332,9.7198,9.7198,mntn
2025-11-03,,,,,,25 SL CTV Fall-001,25 SL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,-1,23.4897,0.0194,566,0.6875,16,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,750,23.4897,23.4897,mntn
2025-11-03,,,,,,25 BL CTV Fall-001,25 BL CTV Fall-001,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,-1,20.2641,0,497,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,659,20.2641,20.2641,mntn
2024-11-25,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-05-27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-03-27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-13,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-02-27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2024-12-27,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-06-30,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-09-23,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-04-20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
2025-08-09,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,mntn
